"Ensemble_ID" "mean_NT" "mean_TR" "mean_TP" "mean_low_tps" "mean_mid_tps" "mean_high_tps"
"ENSG00000004468" 7.48886 9.95976153846154 14.0077368055556 10.9761026315789 16.1518147058824 13.2026
"ENSG00000004478" 87.06486 45.2537307692308 59.1687722222222 50.7949973684211 58.9912235294118 67.8602657894737
"ENSG00000004487" 41.4863 67.8461615384615 78.2284486111111 56.8203026315789 74.4192867647059 106.452989473684
"ENSG00000004534" 32.89478 32.984 40.7021604166667 30.9129315789474 38.7836117647059 53.9245815789474
"ENSG00000004660" 109.62996 12.2282923076923 8.17258333333333 11.0425552631579 7.05524411764706 7.30206052631579
"ENSG00000004700" 6.77124 24.2076384615385 19.9777680555556 20.1758789473684 19.0584470588235 21.4247578947368
"ENSG00000004766" 15.10578 11.9438538461538 13.1102680555556 11.5487605263158 13.1778794117647 14.5507868421053
"ENSG00000004776" 9.5613 34.5888538461538 38.6071125 38.6476710526316 39.7196955882353 36.5756157894737
"ENSG00000004777" 55.20388 30.8010615384615 41.6425805555556 24.6174394736842 41.3392338235294 59.2105526315789
"ENSG00000004779" 122.83318 119.780707692308 142.667363194444 135.9053 143.390583823529 148.135242105263
"ENSG00000004799" 38.9319 26.6016076923077 29.8907131944444 48.2407763157895 24.8335352941176 20.5903368421053
"ENSG00000004809" 0.10142 0.2499 0.134435416666667 0.252355263157895 0.103888235294118 0.071178947368421
"ENSG00000004838" 2.0646 9.46835384615385 17.0685479166667 15.4404605263158 22.6450235294118 8.71767894736842
"ENSG00000004846" 0.01988 0.0348461538461538 0.05660625 0.0797842105263158 0.0521926470588235 0.0413263157894737
"ENSG00000004848" 25.4908 12.0952769230769 9.31439583333333 6.85136578947368 11.4161455882353 8.0164
"ENSG00000004864" 21.83158 32.1178615384615 36.9983652777778 32.4776552631579 36.3866617647059 42.6137026315789
"ENSG00000004866" 8.16684 16.3231 18.5052180555556 16.5162473684211 18.5676882352941 20.3824
"ENSG00000004897" 37.9347 32.8139923076923 30.2840152777778 27.3868815789474 29.6164632352941 34.3757157894737
"ENSG00000004939" 0.45502 0.4115 0.209259722222222 0.118334210526316 0.318275 0.105105263157895
"ENSG00000004948" 0.31972 0.247961538461538 0.218613888888889 0.299263157894737 0.217488235294118 0.139978947368421
"ENSG00000004961" 33.06618 36.6076076923077 35.1728722222222 35.4675289473684 34.9890647058824 35.2071342105263
"ENSG00000004975" 17.09262 28.3692923076923 32.6612694444444 24.4601078947368 32.1782661764706 41.7267526315789
"ENSG00000005001" 0.08698 0.0426923076923077 0.0778819444444444 0.165621052631579 0.0568529411764706 0.0277736842105263
"ENSG00000005007" 56.13914 46.6055384615385 48.0866152777778 43.0151342105263 46.2094294117647 56.5172710526316
"ENSG00000005020" 27.85784 34.5265307692308 37.8659548611111 45.1690763157895 37.6321235294118 30.9812684210526
"ENSG00000005022" 282.58218 451.535838461538 572.364920833333 509.507431578947 582.396188235294 617.271721052632
"ENSG00000005059" 8.984 49.6156923076923 45.2001652777778 46.8334684210526 48.3278808823529 37.9698973684211
"ENSG00000005073" 0 2.45361538461538 2.79792569444444 1.33631052631579 2.02470735294118 5.6431947368421
"ENSG00000005075" 51.04372 145.457338461538 201.277588888889 171.135918421053 211.466855882353 213.185834210526
"ENSG00000005100" 18.43628 20.1509076923077 21.6053479166667 16.5789131578947 20.8902544117647 27.9114236842105
"ENSG00000005102" 0.03556 0.606115384615385 2.47253819444444 3.73664736842105 0.111316176470588 5.43377368421053
"ENSG00000005108" 7.08472 7.07766923076923 7.27040208333333 5.37993157894737 5.92502205882353 11.5683947368421
"ENSG00000005156" 6.07116 7.67466923076923 8.07576527777778 5.85662368421053 8.03580588235294 10.3664131578947
"ENSG00000005175" 17.81562 17.6305307692308 18.2080923611111 17.0233842105263 18.4109352941176 19.0298184210526
"ENSG00000005187" 0.10668 0.301315384615385 0.31276875 0.321452631578947 0.287942647058824 0.348510526315789
"ENSG00000005189" 3.36716 5.03466153846154 7.20637083333333 4.18444210526316 7.988 8.82959473684211
"ENSG00000005194" 44.7622 52.8855 73.3167097222222 59.2175131578947 72.3415588235294 89.1609131578947
"ENSG00000005206" 20.86922 24.8405307692308 36.9174590277778 25.1961763157895 37.4399235294118 47.7038052631579
"ENSG00000005238" 25.0477 25.4309 22.1598069444444 23.4940605263158 22.9623323529412 19.3894552631579
"ENSG00000005243" 10.29488 58.4619461538462 46.6349145833333 62.5364368421053 45.9082617647059 32.0337184210526
"ENSG00000005249" 60.75282 19.1711769230769 20.0226319444444 19.8639789473684 20.0498352941176 20.1326052631579
"ENSG00000005302" 11.65444 12.8017846153846 13.3492513888889 13.1021131578947 13.0565264705882 14.1202131578947
"ENSG00000005339" 22.81026 24.9136692307692 22.09259375 17.0068026315789 21.5087897058824 28.2230868421053
"ENSG00000005379" 65.42534 8.0007 8.95531458333333 8.40372368421053 8.34158235294118 10.6051631578947
"ENSG00000005381" 2.30076 0.807130769230769 0.711151388888889 1.03426315789474 0.720454411764706 0.371392105263158
"ENSG00000005421" 0.74212 0.157938461538462 0.402147916666667 0.310968421052632 0.430010294117647 0.443468421052632
"ENSG00000005436" 6.54626 9.35080769230769 9.78468333333333 7.97760789473684 9.53787647058824 12.0334131578947
"ENSG00000005448" 24.98544 29.3277153846154 40.0899680555556 31.4995315789474 41.3077088235294 46.5012894736842
"ENSG00000005469" 8.65316 32.5252538461538 36.1185715277778 44.8079789473684 34.4468558823529 30.4206552631579
"ENSG00000005471" 0.3911 1.61639230769231 2.22847777777778 2.40002631578947 2.02385441176471 2.42309736842105
"ENSG00000005483" 29.27064 34.4957692307692 30.4185131944444 23.5213131578947 28.9912941176471 39.8696842105263
"ENSG00000005486" 538.35802 501.236315384615 399.9095875 351.137728947368 436.380611764706 383.417507894737
"ENSG00000005513" 156.16228 118.205730769231 172.027824305556 93.0655394736842 144.094432352941 300.976178947368
"ENSG00000005700" 20.28604 20.8748538461538 16.3125708333333 15.6093131578947 15.8760676470588 17.7969394736842
"ENSG00000005801" 7.93136 7.41215384615385 8.31534861111111 6.44160789473684 7.93528088235294 10.8692105263158
"ENSG00000005810" 44.80006 12.9780307692308 8.75725069444444 8.35177368421053 7.97362794117647 10.565
"ENSG00000005812" 26.03892 23.2181769230769 23.678025 22.0632631578947 23.8139867647059 25.0494868421053
"ENSG00000005844" 1.5139 5.95934615384615 4.79289652777778 6.32467894736842 4.82152352941177 3.20988684210526
"ENSG00000005882" 40.86064 21.0641461538462 20.4782375 19.2108026315789 21.2303102941176 20.3998578947368
"ENSG00000005884" 11.68092 68.4320384615385 45.0663118055556 60.4767657894737 42.7197073529412 33.8550447368421
"ENSG00000005889" 10.75792 16.3680461538462 14.1433784722222 12.9281631578947 14.0071941176471 15.6022921052632
"ENSG00000005893" 187.3961 170.235638461538 125.854295833333 138.711702631579 129.900191176471 105.756865789474
"ENSG00000005961" 1.38036 1.04062307692308 1.12437430555556 0.95235 1.05171470588235 1.42642105263158
"ENSG00000005981" 1.1455 0.492953846153846 0.517019444444444 0.561586842105263 0.531105882352941 0.447244736842105
"ENSG00000006007" 80.96892 58.8941615384615 64.6392215277778 64.762902631579 65.1069838235294 63.6784921052632
"ENSG00000006015" 36.1238 31.9835769230769 40.936925 38.3283078947368 39.5682455882353 45.9947578947368
"ENSG00000006016" 23.97662 10.5271692307692 12.4741701388889 9.47597105263158 14.6559867647059 11.5680657894737
"ENSG00000006025" 11.16214 8.45240769230769 12.2738513888889 9.15635 12.2483485294118 15.4369894736842
"ENSG00000006042" 52.59904 31.2640923076923 36.7521979166667 32.3103684210526 34.6569529411765 44.9434131578947
"ENSG00000006047" 1.7095 0.396653846153846 0.912988888888889 0.564081578947368 0.941701470588235 1.21051578947368
"ENSG00000006059" 0.06338 0.0888230769230769 0.109938194444444 0.0418763157894737 0.150033823529412 0.10625
"ENSG00000006062" 5.80548 12.7957692307692 14.2768152777778 12.0723157894737 15.6457426470588 14.0316552631579
"ENSG00000006071" 8.69244 1.84600769230769 2.7396875 1.71601842105263 2.57854117647059 4.05172368421053
"ENSG00000006116" 170.12118 13.1913769230769 4.77065833333333 8.99467105263158 3.21906029411765 3.32318947368421
"ENSG00000006118" 134.07032 75.8750307692308 97.7473729166667 92.2575315789474 98.4824529411765 101.921807894737
"ENSG00000006125" 266.85102 179.158438461538 175.449600694444 145.206460526316 177.368260294118 202.25935
"ENSG00000006128" 52.42048 30.0824230769231 12.3686083333333 11.9115736842105 9.84051323529412 17.3496026315789
"ENSG00000006194" 16.55956 17.7469769230769 20.1267618055556 16.4649763157895 20.3831132352941 23.3298131578947
"ENSG00000006210" 123.19048 52.0589384615385 50.2311298611111 46.8526526315789 53.5702323529412 47.6343710526316
"ENSG00000006282" 39.6935 36.6796846153846 49.4172854166667 52.9259815789474 50.8265264705882 43.3867894736842
"ENSG00000006283" 19.22162 4.91872307692308 6.16386597222222 5.12661052631579 4.95745588235294 9.35996052631579
"ENSG00000006327" 12.2874 151.233230769231 169.977745833333 171.818326315789 181.742772058824 147.083960526316
"ENSG00000006377" 3.23534 4.42934615384615 3.5388875 1.05544736842105 2.98420882352941 7.01491052631579
"ENSG00000006432" 19.552 2.82333076923077 1.66909513888889 1.64295526315789 1.48680882352941 2.02143157894737
"ENSG00000006451" 57.50848 86.4556076923077 99.6626493055556 85.5950578947368 99.6256470588235 113.796455263158
"ENSG00000006453" 1.28866 2.22126923076923 0.77284375 1.22475 0.572760294117647 0.678981578947368
"ENSG00000006459" 8.05384 9.36349230769231 7.2315125 6.62552105263158 6.71497352941176 8.76183684210526
"ENSG00000006468" 13.3367 66.6679769230769 83.3153791666667 53.4862842105263 74.8139352941176 128.357584210526
"ENSG00000006530" 13.9622 11.9370230769231 14.7507451388889 13.2434710526316 14.6627676470588 16.4154526315789
"ENSG00000006534" 3.08804 14.0116076923077 10.2157465277778 15.2503394736842 9.78376617647059 5.95417105263158
"ENSG00000006555" 0.4825 0.194376923076923 0.0641576388888889 0.100460526315789 0.0601779411764706 0.0349763157894737
"ENSG00000006576" 8.78764 14.6124384615385 13.6262902777778 12.1844394736842 12.7357117647059 16.6618078947368
"ENSG00000006606" 0.48848 16.2893230769231 2.41203611111111 5.00678684210526 1.67455588235294 1.13698684210526
"ENSG00000006607" 6.78486 6.48703076923077 7.62427222222222 5.35988684210526 7.58012794117647 9.96765263157895
"ENSG00000006611" 10.31204 5.69913846153846 4.44738402777778 4.19890526315789 4.65399558823529 4.32613684210526
"ENSG00000006625" 27.95032 35.1214307692308 41.4066638888889 42.2586947368421 41.0585558823529 41.1775631578947
"ENSG00000006634" 2.41316 13.464 17.4806465277778 11.7965947368421 16.7516838235294 24.4691578947368
"ENSG00000006638" 1.6157 8.5557 7.17267847222222 8.00725526315789 7.04670147058824 6.56353421052632
"ENSG00000006652" 3.94368 6.73253846153846 8.57868541666667 7.62625 9.13619705882353 8.53346842105263
"ENSG00000006659" 0.04206 0.0333769230769231 0.0569923611111111 0.0191631578947368 0.0876 0.04005
"ENSG00000006695" 5.42684 6.78526923076923 6.64771805555556 5.64759210526316 6.48543235294118 7.93825
"ENSG00000006704" 10.58082 18.0998538461538 19.52325 14.5205815789474 19.3410455882353 24.8519684210526
"ENSG00000006712" 108.8122 92.5890307692308 107.423369444444 90.4491657894737 107.865323529412 123.606707894737
"ENSG00000006715" 56.57028 45.7188 48.5659847222222 44.6901342105263 47.3827205882353 54.5592552631579
"ENSG00000006740" 27.02998 3.31441538461538 1.47034027777778 2.11151578947368 1.13651911764706 1.42652894736842
"ENSG00000006744" 30.92264 36.3576307692308 41.4487881944444 35.5256263157895 41.5817705882353 47.1339815789474
"ENSG00000006747" 2.69404 17.7373923076923 14.4223791666667 23.9252973684211 13.4679632352941 6.62736315789474
"ENSG00000006756" 4.63948 17.0501846153846 17.9212430555556 18.0570973684211 18.5723235294118 16.6202973684211
"ENSG00000006757" 15.49364 15.6981076923077 18.0625708333333 19.1740789473684 18.6038455882353 15.9824657894737
"ENSG00000006788" 0.13406 0.0278076923076923 0.0168506944444444 0.0374973684210526 0.0100470588235294 0.00837894736842105
"ENSG00000006831" 102.02992 54.4971615384615 57.4000708333333 59.6481315789474 56.4248794117647 56.8970894736842
"ENSG00000006837" 0.95596 1.09073076923077 1.58402013888889 1.22171578947368 1.67906911764706 1.77623684210526
"ENSG00000007001" 4.47096 0.861853846153846 0.904396527777778 1.20809473684211 0.808522058823529 0.772263157894737
"ENSG00000007038" 0.23496 0.352330769230769 0.378582638888889 0.403802631578947 0.461030882352941 0.205823684210526
"ENSG00000007047" 46.79742 27.9648538461538 28.1261236111111 23.6197842105263 26.5379132352941 35.4745236842105
"ENSG00000007062" 2.80326 7.8756 13.7202701388889 6.19556842105263 15.0233867647059 18.9130789473684
"ENSG00000007080" 146.15846 129.610838461538 173.751170138889 144.311376315789 168.945248529412 211.791034210526
"ENSG00000007129" 1.63678 5.4922 4.49428541666667 7.24113684210526 4.21059705882353 2.25508684210526
"ENSG00000007168" 109.95162 49.3105076923077 44.9330493055556 38.7163078947368 44.5687514705882 51.8016921052632
"ENSG00000007171" 3.71916 5.11561538461538 28.7979027777778 15.5012026315789 28.6268220588235 42.4007473684211
"ENSG00000007174" 2.0371 3.67366923076923 5.69743819444444 4.83286842105263 6.64936029411765 4.85856842105263
"ENSG00000007202" 45.38424 47.8706307692308 43.31140625 38.8101763157895 44.0912029411765 46.4172105263158
"ENSG00000007216" 0.04248 0.0107076923076923 0.00731458333333333 0.0104631578947368 0.00424852941176471 0.00965263157894737
"ENSG00000007237" 289.49934 101.090292307692 59.1757458333333 75.4549736842105 54.2625397058824 51.6885710526316
"ENSG00000007255" 48.7177 44.9278615384615 53.9645729166667 52.8545342105263 55.3095441176471 52.6678210526316
"ENSG00000007264" 39.99626 5.05220769230769 2.752875 4.19848421052632 2.33363382352941 2.05748684210526
"ENSG00000007306" 0.01474 0.0220384615384615 0.0300784722222222 0.00606052631578947 0.0550838235294118 0.00935
"ENSG00000007312" 0.28886 0.879507692307692 0.940380555555556 1.39790789473684 0.78925 0.753297368421053
"ENSG00000007314" 0.0857 0.0802461538461538 0.42980625 0.306973684210526 0.454694117647059 0.508102631578947
"ENSG00000007341" 3.3309 5.58840769230769 6.15764166666667 5.06498157894737 6.16741911764706 7.23280526315789
"ENSG00000007350" 0.42256 1.2313 4.19796180555556 3.20923157894737 3.82710147058824 5.85033684210526
"ENSG00000007372" 2.1408 3.03286153846154 3.54128333333333 2.35667368421053 3.97302058823529 3.95331052631579
"ENSG00000007376" 27.51916 27.3535615384615 36.4390375 29.42965 36.6754794117647 43.0253184210526
"ENSG00000007384" 8.86752 18.9656769230769 24.9879326388889 20.4411236842105 24.3611367647059 30.6563763157895
"ENSG00000007392" 28.2536 25.0692307692308 38.0165361111111 26.7858184210526 35.9750897058824 52.9003684210526
"ENSG00000007402" 9.78644 2.61064615384615 2.73125277777778 1.86193684210526 2.27751911764706 4.41251315789474
"ENSG00000007516" 118.756 21.8330461538462 31.12135625 27.8138526315789 34.6021558823529 28.2000605263158
"ENSG00000007520" 99.4428 92.9633 115.170926388889 101.220813157895 117.883773529412 124.266471052632
"ENSG00000007541" 21.6933 16.5212461538462 23.6921715277778 19.8248210526316 25.1063529411765 25.0288815789474
"ENSG00000007545" 8.7401 6.99833076923077 7.56434791666667 5.95932368421053 7.34700588235294 9.5583
"ENSG00000007866" 3.8653 21.4910384615385 20.1551375 17.2039657894737 19.8392867647059 23.6715157894737
"ENSG00000007908" 5.4292 1.10588461538462 0.457667361111111 0.667213157894737 0.495426470588235 0.180552631578947
"ENSG00000007923" 27.14966 19.4850461538462 20.5260034722222 16.9814473684211 19.4978 25.9105026315789
"ENSG00000007933" 0.72542 2.70496153846154 1.62985069444444 1.97247631578947 1.494375 1.52965526315789
"ENSG00000007944" 29.33284 22.0465230769231 16.4969506944444 18.9987263157895 14.2670544117647 17.9855157894737
"ENSG00000007952" 0.91522 1.47030769230769 1.90931597222222 1.48891578947368 1.90906764705882 2.33016052631579
"ENSG00000007968" 0.10302 6.33743846153846 6.90724444444444 3.14754736842105 6.64493529411765 11.1363368421053
"ENSG00000008018" 117.2741 229.999938461538 254.847764583333 224.417942105263 244.789252941176 303.277028947368
"ENSG00000008056" 420.58656 44.9332538461538 26.1813916666667 42.1844605263158 19.9861220588235 21.2645947368421
"ENSG00000008083" 18.3117 16.9297769230769 14.3896694444444 11.6580684210526 12.8513779411765 19.8740026315789
"ENSG00000008086" 31.8327 4.3479 2.42669930555556 2.69157631578947 2.16585882352941 2.62858947368421
"ENSG00000008118" 72.10568 7.49895384615385 4.73686458333333 7.76164473684211 2.88406029411765 5.02762894736842
"ENSG00000008128" 0.8898 0.794184615384615 1.08589513888889 0.858444736842105 1.05323235294118 1.37179473684211
"ENSG00000008130" 22.96604 41.1565692307692 45.8310305555556 43.4748868421053 45.7236426470588 48.3793421052632
"ENSG00000008196" 0.00212 1.01387692307692 1.01787013888889 0.348410526315789 0.903807352941176 1.89144210526316
"ENSG00000008197" 0.10518 0.0230538461538462 0.0637777777777778 0.0158815789473684 0.0143852941176471 0.200060526315789
"ENSG00000008226" 0.74512 1.82697692307692 2.80728611111111 2.83014473684211 3.21441470588235 2.05588157894737
"ENSG00000008256" 35.20016 30.9681538461538 35.8426076388889 34.0285605263158 35.1879779411765 38.8280973684211
"ENSG00000008277" 37.34054 15.6107 15.1329145833333 11.3265578947368 14.9017470588235 19.3529394736842
"ENSG00000008282" 77.43572 148.555915384615 165.761235416667 177.836136842105 171.214597058824 143.927686842105
"ENSG00000008283" 34.50624 24.8916076923077 22.25959375 24.2944684210526 23.6374985294118 17.7589947368421
"ENSG00000008294" 69.37026 60.2333692307692 61.6337701388889 47.6467184210526 63.2207676470588 72.7809315789474
"ENSG00000008300" 14.90974 8.89536153846154 7.41593333333333 3.99956842105263 6.34660147058824 12.7458394736842
"ENSG00000008311" 14.03698 24.4851384615385 29.8108423611111 21.20125 30.3052367647059 37.5357289473684
"ENSG00000008323" 0.12026 0.413084615384615 0.416375 0.435263157894737 0.511517647058824 0.227231578947368
"ENSG00000008324" 16.82362 19.0276076923077 19.6593090277778 18.8039921052632 19.1858411764706 21.3618842105263
"ENSG00000008382" 25.16214 14.007 15.7423423611111 13.9923263157895 15.3520529411765 18.1907710526316
"ENSG00000008394" 17.81842 55.4655307692308 43.1385736111111 62.14635 42.0372705882353 26.10155
"ENSG00000008405" 15.40232 25.0372076923077 33.9689423611111 24.7219578947368 35.6726985294118 40.1671
"ENSG00000008438" 0.94188 1.29271538461538 0.715084722222222 0.689178947368421 0.815414705882353 0.561452631578947
"ENSG00000008441" 175.62076 221.730192307692 249.043286111111 178.789710526316 246.166705882353 324.444426315789
"ENSG00000008513" 13.40792 15.9122230769231 10.2982694444444 14.3923315789474 8.96113382352941 8.59697631578947
"ENSG00000008516" 0.49282 3.43336923076923 4.34137986111111 4.04797631578947 4.53535882352941 4.28766315789474
"ENSG00000008517" 2.82732 30.884 22.9546034722222 27.8370552631579 24.6482044117647 15.0414973684211
"ENSG00000008710" 36.73562 21.8269307692308 19.72673125 14.6785 19.3203485294118 25.5021736842105
"ENSG00000008735" 211.89256 31.4011615384615 27.5896652777778 28.8142236842105 24.3446220588235 32.1720263157895
"ENSG00000008838" 54.21982 48.7049769230769 55.6525951388889 41.8941236842105 55.0350220588235 70.516197368421
"ENSG00000008853" 50.35998 16.9649615384615 16.1801618055556 16.4234447368421 15.4008926470588 17.3313605263158
"ENSG00000008869" 23.10688 15.2211923076923 13.9296701388889 12.3845684210526 13.1448441176471 16.8791973684211
"ENSG00000008952" 97.42268 85.4087538461538 75.5954930555556 73.5484736842105 75.6812088235294 77.4891263157895
"ENSG00000008988" 115.8318 249.580030769231 274.280872222222 282.826639473684 259.712604411765 291.804636842105
"ENSG00000009307" 264.3259 308.109492307692 261.575158333333 252.698542105263 248.376057352941 294.071218421053
"ENSG00000009335" 30.25752 36.1518 34.6972868055556 36.0454263157895 32.5167573529412 37.2511473684211
"ENSG00000009413" 8.90914 14.3427 12.4747930555556 7.73532894736842 11.7321411764706 18.5432131578947
"ENSG00000009694" 6.3803 4.50216153846154 6.25351875 5.20742105263158 5.11415735294118 9.33847368421053
"ENSG00000009709" 1.99124 0.165338461538462 0.724083333333333 1.88229473684211 0.115870588235294 0.654252631578947
"ENSG00000009724" 2.75006 1.75068461538462 2.27099305555556 1.57132894736842 2.24676323529412 3.01401578947368
"ENSG00000009765" 0.00538 0.0093 0.0135666666666667 0.0119105263157895 0.0116014705882353 0.0187394736842105
"ENSG00000009780" 14.04606 14.0862384615385 15.8666090277778 14.3367947368421 16.9395823529412 15.4763657894737
"ENSG00000009790" 0.68996 1.83683846153846 1.53353958333333 2.10241578947368 1.50593235294118 1.01406578947368
"ENSG00000009830" 13.78864 15.4820846153846 18.8969173611111 13.3950578947368 19.43795 23.4306131578947
"ENSG00000009844" 29.20192 27.3078307692308 28.6705208333333 24.6085342105263 28.5974514705882 32.8632631578947
"ENSG00000009950" 16.35408 4.55824615384615 6.54247152777778 8.75175526315789 6.75965882352941 3.94453684210526
"ENSG00000009954" 51.25472 68.6376076923077 77.17550625 64.041897368421 75.6486544117647 93.0413763157895
"ENSG00000010017" 60.9867 67.6628846153846 58.9137090277778 51.5398973684211 61.0969235294118 62.3807157894737
"ENSG00000010030" 1.21218 5.26917692307692 5.23054861111111 4.75178157894737 5.46371176470588 5.29207631578947
"ENSG00000010072" 5.41118 7.12368461538462 8.74869236111111 7.44694736842105 8.66276470588235 10.2042026315789
"ENSG00000010165" 31.45378 39.2835384615385 42.6455104166667 39.2435921052632 41.6157205882353 47.8902105263158
"ENSG00000010219" 5.7562 10.4412692307692 11.2612604166667 10.3616447368421 11.8182205882353 11.1642105263158
"ENSG00000010244" 16.69566 27.42 32.4728680555556 26.5490473684211 32.1881367647059 38.9062078947368
"ENSG00000010256" 190.3788 181.965415384615 220.263052083333 184.138757894737 219.145783823529 258.386668421053
"ENSG00000010270" 37.90734 76.3122923076923 92.7779069444444 82.6573210526316 95.2054647058823 98.5544421052632
"ENSG00000010278" 98.51902 189.595215384615 196.071188194444 167.952392105263 204.6536 208.831984210526
"ENSG00000010282" 73.136 20.2963615384615 10.0578930555556 14.6970526315789 9.58946470588235 6.25697368421053
